t;x;F
0.931000;0.156811;7.563130
0.932000;0.157344;7.560861
0.933000;0.157878;7.558593
0.934000;0.158413;7.556326
0.935000;0.158949;7.554059
0.936000;0.159487;7.551794
0.937000;0.160025;7.549528
0.938000;0.160565;7.547264
0.939000;0.161106;7.545000
0.940000;0.161649;7.542737
0.941000;0.162192;7.540474
0.942000;0.162737;7.538213
0.943000;0.163283;7.535951
0.944000;0.163830;7.533691
0.945000;0.164378;7.531431
0.946000;0.164927;7.529172
0.947000;0.165478;7.526914
0.948000;0.166030;7.524656
0.949000;0.166583;7.522399
0.950000;0.167137;7.520143
0.951000;0.167693;7.517887
0.952000;0.168249;7.515632
0.953000;0.168807;7.513377
0.954000;0.169366;7.511124
0.955000;0.169927;7.508871
0.956000;0.170488;7.506618
0.957000;0.171051;7.504367
0.958000;0.171615;7.502116
0.959000;0.172180;7.499866
0.960000;0.172746;7.497616
0.961000;0.173314;7.495367
0.962000;0.173883;7.493119
0.963000;0.174453;7.490871
0.964000;0.175024;7.488624
0.965000;0.175596;7.486378
0.966000;0.176170;7.484132
0.967000;0.176745;7.481887
0.968000;0.177321;7.479643
0.969000;0.177898;7.477400
0.970000;0.178477;7.475157
0.971000;0.179056;7.472915
0.972000;0.179637;7.470673
0.973000;0.180220;7.468432
0.974000;0.180803;7.466192
0.975000;0.181388;7.463952
0.976000;0.181974;7.461714
0.977000;0.182561;7.459475
0.978000;0.183149;7.457238
0.979000;0.183739;7.455001
0.980000;0.184330;7.452765
0.981000;0.184922;7.450529
0.982000;0.185515;7.448295
0.983000;0.186110;7.446060
0.984000;0.186706;7.443827
0.985000;0.187303;7.441594
0.986000;0.187901;7.439362
0.987000;0.188501;7.437131
0.988000;0.189101;7.434900
0.989000;0.189703;7.432670
0.990000;0.190307;7.430440
0.991000;0.190911;7.428211
0.992000;0.191517;7.425983
0.993000;0.192124;7.423756
0.994000;0.192732;7.421529
0.995000;0.193342;7.419303
0.996000;0.193953;7.417077
0.997000;0.194565;7.414853
0.998000;0.195178;7.412628
0.999000;0.195793;7.410405
1.000000;0.196409;7.408182
1.001000;0.197026;7.405960
1.002000;0.197644;7.403739
1.003000;0.198264;7.401518
1.004000;0.198885;7.399298
1.005000;0.199507;7.397078
1.006000;0.200130;7.394859
1.007000;0.200755;7.392641
1.008000;0.201381;7.390424
1.009000;0.202008;7.388207
1.010000;0.202637;7.385991
1.011000;0.203267;7.383775
1.012000;0.203898;7.381561
1.013000;0.204530;7.379347
1.014000;0.205164;7.377133
1.015000;0.205798;7.374920
1.016000;0.206435;7.372708
1.017000;0.207072;7.370497
1.018000;0.207711;7.368286
1.019000;0.208351;7.366076
1.020000;0.208992;7.363866
1.021000;0.209635;7.361657
1.022000;0.210279;7.359449
1.023000;0.210924;7.357242
1.024000;0.211570;7.355035
1.025000;0.212218;7.352829
1.026000;0.212867;7.350623
1.027000;0.213517;7.348418
1.028000;0.214169;7.346214
1.029000;0.214822;7.344011
1.030000;0.215476;7.341808
1.031000;0.216131;7.339605
1.032000;0.216788;7.337404
1.033000;0.217446;7.335203
1.034000;0.218106;7.333003
1.035000;0.218766;7.330803
1.036000;0.219428;7.328604
1.037000;0.220092;7.326406
1.038000;0.220756;7.324208
1.039000;0.221422;7.322012
1.040000;0.222089;7.319815
1.041000;0.222758;7.317620
1.042000;0.223427;7.315425
1.043000;0.224099;7.313230
1.044000;0.224771;7.311037
1.045000;0.225445;7.308844
1.046000;0.226120;7.306651
1.047000;0.226796;7.304460
1.048000;0.227474;7.302269
1.049000;0.228153;7.300078
1.050000;0.228833;7.297889
1.051000;0.229515;7.295700
1.052000;0.230198;7.293511
1.053000;0.230882;7.291324
1.054000;0.231568;7.289137
1.055000;0.232254;7.286950
1.056000;0.232943;7.284764
1.057000;0.233632;7.282579
1.058000;0.234323;7.280395
1.059000;0.235015;7.278211
1.060000;0.235709;7.276028
1.061000;0.236404;7.273845
1.062000;0.237100;7.271664
1.063000;0.237797;7.269482
1.064000;0.238496;7.267302
1.065000;0.239197;7.265122
1.066000;0.239898;7.262943
1.067000;0.240601;7.260764
1.068000;0.241305;7.258586
1.069000;0.242011;7.256409
1.070000;0.242718;7.254233
1.071000;0.243426;7.252057
1.072000;0.244135;7.249881
1.073000;0.244846;7.247707
1.074000;0.245558;7.245533
1.075000;0.246272;7.243359
1.076000;0.246987;7.241187
1.077000;0.247703;7.239015
1.078000;0.248421;7.236843
1.079000;0.249140;7.234673
1.080000;0.249860;7.232502
1.081000;0.250582;7.230333
1.082000;0.251305;7.228164
1.083000;0.252029;7.225996
1.084000;0.252755;7.223829
1.085000;0.253482;7.221662
1.086000;0.254211;7.219496
1.087000;0.254940;7.217330
1.088000;0.255672;7.215165
1.089000;0.256404;7.213001
1.090000;0.257138;7.210837
1.091000;0.257873;7.208675
1.092000;0.258610;7.206512
1.093000;0.259348;7.204351
1.094000;0.260087;7.202190
1.095000;0.260828;7.200029
1.096000;0.261570;7.197870
1.097000;0.262313;7.195711
1.098000;0.263058;7.193552
1.099000;0.263804;7.191394
1.100000;0.264552;7.189237
1.101000;0.265301;7.187081
1.102000;0.266051;7.184925
1.103000;0.266803;7.182770
1.104000;0.267556;7.180615
1.105000;0.268310;7.178462
1.106000;0.269066;7.176308
1.107000;0.269823;7.174156
1.108000;0.270582;7.172004
1.109000;0.271342;7.169853
1.110000;0.272103;7.167702
1.111000;0.272866;7.165552
1.112000;0.273630;7.163403
1.113000;0.274396;7.161254
1.114000;0.275163;7.159106
1.115000;0.275931;7.156958
1.116000;0.276701;7.154812
1.117000;0.277472;7.152666
1.118000;0.278244;7.150520
1.119000;0.279018;7.148375
1.120000;0.279793;7.146231
1.121000;0.280570;7.144088
1.122000;0.281348;7.141945
1.123000;0.282127;7.139802
1.124000;0.282908;7.137661
1.125000;0.283690;7.135520
1.126000;0.284474;7.133379
1.127000;0.285259;7.131240
1.128000;0.286045;7.129101
1.129000;0.286833;7.126962
1.130000;0.287622;7.124824
1.131000;0.288413;7.122687
1.132000;0.289205;7.120551
1.133000;0.289999;7.118415
1.134000;0.290793;7.116280
1.135000;0.291590;7.114145
1.136000;0.292387;7.112011
1.137000;0.293186;7.109878
1.138000;0.293987;7.107745
1.139000;0.294789;7.105613
1.140000;0.295592;7.103482
1.141000;0.296397;7.101351
1.142000;0.297203;7.099221
1.143000;0.298011;7.097092
1.144000;0.298820;7.094963
1.145000;0.299630;7.092835
1.146000;0.300442;7.090707
1.147000;0.301255;7.088580
1.148000;0.302070;7.086454
1.149000;0.302886;7.084329
1.150000;0.303704;7.082204
1.151000;0.304523;7.080079
1.152000;0.305343;7.077955
1.153000;0.306165;7.075832
1.154000;0.306988;7.073710
1.155000;0.307813;7.071588
1.156000;0.308639;7.069467
1.157000;0.309467;7.067347
1.158000;0.310296;7.065227
1.159000;0.311126;7.063107
1.160000;0.311958;7.060989
1.161000;0.312791;7.058871
1.162000;0.313626;7.056753
1.163000;0.314462;7.054637
1.164000;0.315300;7.052521
1.165000;0.316139;7.050405
1.166000;0.316980;7.048290
1.167000;0.317822;7.046176
1.168000;0.318665;7.044063
1.169000;0.319510;7.041950
1.170000;0.320356;7.039838
1.171000;0.321204;7.037726
1.172000;0.322053;7.035615
1.173000;0.322904;7.033505
1.174000;0.323756;7.031395
1.175000;0.324610;7.029286
1.176000;0.325465;7.027177
1.177000;0.326321;7.025069
1.178000;0.327179;7.022962
1.179000;0.328038;7.020856
1.180000;0.328899;7.018750
1.181000;0.329762;7.016644
1.182000;0.330625;7.014540
1.183000;0.331491;7.012436
1.184000;0.332357;7.010332
1.185000;0.333225;7.008229
1.186000;0.334095;7.006127
1.187000;0.334966;7.004026
1.188000;0.335839;7.001925
1.189000;0.336713;6.999825
1.190000;0.337588;6.997725
1.191000;0.338465;6.995626
1.192000;0.339344;6.993528
1.193000;0.340223;6.991430
1.194000;0.341105;6.989333
1.195000;0.341988;6.987236
1.196000;0.342872;6.985140
1.197000;0.343758;6.983045
1.198000;0.344645;6.980951
1.199000;0.345534;6.978857
1.200000;0.346424;6.976763
1.201000;0.347316;6.974671
1.202000;0.348209;6.972578
1.203000;0.349104;6.970487
1.204000;0.350000;6.968396
1.205000;0.350898;6.966306
1.206000;0.351797;6.964216
1.207000;0.352697;6.962127
1.208000;0.353599;6.960039
1.209000;0.354503;6.957951
1.210000;0.355408;6.955864
1.211000;0.356315;6.953778
1.212000;0.357223;6.951692
1.213000;0.358132;6.949607
1.214000;0.359043;6.947522
1.215000;0.359956;6.945438
1.216000;0.360870;6.943355
1.217000;0.361786;6.941272
1.218000;0.362703;6.939190
1.219000;0.363621;6.937109
1.220000;0.364541;6.935028
1.221000;0.365463;6.932948
1.222000;0.366386;6.930868
1.223000;0.367310;6.928789
1.224000;0.368237;6.926711
1.225000;0.369164;6.924633
1.226000;0.370093;6.922556
1.227000;0.371024;6.920480
1.228000;0.371956;6.918404
1.229000;0.372889;6.916329
1.230000;0.373825;6.914254
1.231000;0.374761;6.912180
1.232000;0.375699;6.910107
1.233000;0.376639;6.908034
1.234000;0.377580;6.905962
1.235000;0.378523;6.903890
1.236000;0.379467;6.901820
1.237000;0.380413;6.899749
1.238000;0.381360;6.897680
1.239000;0.382309;6.895611
1.240000;0.383259;6.893542
1.241000;0.384211;6.891475
1.242000;0.385164;6.889408
1.243000;0.386119;6.887341
1.244000;0.387075;6.885275
1.245000;0.388033;6.883210
1.246000;0.388993;6.881145
1.247000;0.389954;6.879081
1.248000;0.390916;6.877018
1.249000;0.391880;6.874955
1.250000;0.392846;6.872893
1.251000;0.393813;6.870831
1.252000;0.394781;6.868770
1.253000;0.395752;6.866710
1.254000;0.396723;6.864650
1.255000;0.397696;6.862591
1.256000;0.398671;6.860533
1.257000;0.399648;6.858475
1.258000;0.400625;6.856418
1.259000;0.401605;6.854361
1.260000;0.402586;6.852305
1.261000;0.403568;6.850250
1.262000;0.404552;6.848195
1.263000;0.405538;6.846141
1.264000;0.406525;6.844087
1.265000;0.407513;6.842034
1.266000;0.408504;6.839982
1.267000;0.409495;6.837930
1.268000;0.410489;6.835879
1.269000;0.411484;6.833829
1.270000;0.412480;6.831779
1.271000;0.413478;6.829730
1.272000;0.414477;6.827681
1.273000;0.415478;6.825633
1.274000;0.416481;6.823586
1.275000;0.417485;6.821539
1.276000;0.418491;6.819493
1.277000;0.419498;6.817447
1.278000;0.420507;6.815402
1.279000;0.421518;6.813358
1.280000;0.422529;6.811314
1.281000;0.423543;6.809271
1.282000;0.424558;6.807229
1.283000;0.425575;6.805187
1.284000;0.426593;6.803146
1.285000;0.427613;6.801105
1.286000;0.428634;6.799065
1.287000;0.429657;6.797026
1.288000;0.430682;6.794987
1.289000;0.431708;6.792949
1.290000;0.432735;6.790911
1.291000;0.433765;6.788874
1.292000;0.434795;6.786838
1.293000;0.435828;6.784802
1.294000;0.436862;6.782767
1.295000;0.437897;6.780732
1.296000;0.438934;6.778698
1.297000;0.439973;6.776665
1.298000;0.441013;6.774632
1.299000;0.442055;6.772600
1.300000;0.443099;6.770569
1.301000;0.444144;6.768538
1.302000;0.445190;6.766508
1.303000;0.446238;6.764478
1.304000;0.447288;6.762449
1.305000;0.448340;6.760421
1.306000;0.449392;6.758393
1.307000;0.450447;6.756365
1.308000;0.451503;6.754339
1.309000;0.452561;6.752313
1.310000;0.453620;6.750287
1.311000;0.454681;6.748263
1.312000;0.455744;6.746239
1.313000;0.456808;6.744215
1.314000;0.457873;6.742192
1.315000;0.458941;6.740170
1.316000;0.460010;6.738148
1.317000;0.461080;6.736127
1.318000;0.462152;6.734106
1.319000;0.463226;6.732086
1.320000;0.464301;6.730067
1.321000;0.465378;6.728048
1.322000;0.466456;6.726030
1.323000;0.467537;6.724013
1.324000;0.468618;6.721996
1.325000;0.469702;6.719979
1.326000;0.470787;6.717964
1.327000;0.471873;6.715949
1.328000;0.472961;6.713934
1.329000;0.474051;6.711920
1.330000;0.475142;6.709907
1.331000;0.476235;6.707894
1.332000;0.477330;6.705882
1.333000;0.478426;6.703871
1.334000;0.479524;6.701860
1.335000;0.480623;6.699850
1.336000;0.481724;6.697840
1.337000;0.482827;6.695831
1.338000;0.483931;6.693823
1.339000;0.485037;6.691815
1.340000;0.486145;6.689807
1.341000;0.487254;6.687801
1.342000;0.488365;6.685795
1.343000;0.489477;6.683789
1.344000;0.490591;6.681785
1.345000;0.491707;6.679780
1.346000;0.492824;6.677777
1.347000;0.493943;6.675774
1.348000;0.495064;6.673771
1.349000;0.496186;6.671769
1.350000;0.497310;6.669768
1.351000;0.498435;6.667767
1.352000;0.499562;6.665767
1.353000;0.500691;6.663768
1.354000;0.501822;6.661769
1.355000;0.502954;6.659771
1.356000;0.504087;6.657773
1.357000;0.505223;6.655776
1.358000;0.506359;6.653780
1.359000;0.507498;6.651784
1.360000;0.508638;6.649789
1.361000;0.509780;6.647794
1.362000;0.510924;6.645800
1.363000;0.512069;6.643807
1.364000;0.513215;6.641814
1.365000;0.514364;6.639822
1.366000;0.515514;6.637830
1.367000;0.516666;6.635839
1.368000;0.517819;6.633848
1.369000;0.518974;6.631859
1.370000;0.520131;6.629869
1.371000;0.521289;6.627881
1.372000;0.522449;6.625893
1.373000;0.523611;6.623905
1.374000;0.524774;6.621918
1.375000;0.525939;6.619932
1.376000;0.527106;6.617946
1.377000;0.528274;6.615961
1.378000;0.529444;6.613977
1.379000;0.530615;6.611993
1.380000;0.531789;6.610010
1.381000;0.532964;6.608027
1.382000;0.534140;6.606045
1.383000;0.535318;6.604063
1.384000;0.536498;6.602082
1.385000;0.537680;6.600102
1.386000;0.538863;6.598122
1.387000;0.540048;6.596143
1.388000;0.541235;6.594165
1.389000;0.542423;6.592187
1.390000;0.543613;6.590209
1.391000;0.544804;6.588232
1.392000;0.545998;6.586256
1.393000;0.547193;6.584281
1.394000;0.548389;6.582306
1.395000;0.549588;6.580331
1.396000;0.550788;6.578357
1.397000;0.551989;6.576384
1.398000;0.553193;6.574412
1.399000;0.554398;6.572440
1.400000;0.555604;6.570468
1.401000;0.556813;6.568497
1.402000;0.558023;6.566527
1.403000;0.559234;6.564557
1.404000;0.560448;6.562588
1.405000;0.561663;6.560620
1.406000;0.562880;6.558652
1.407000;0.564098;6.556685
1.408000;0.565318;6.554718
1.409000;0.566540;6.552752
1.410000;0.567764;6.550786
1.411000;0.568989;6.548821
1.412000;0.570216;6.546857
1.413000;0.571445;6.544893
1.414000;0.572675;6.542930
1.415000;0.573907;6.540968
1.416000;0.575141;6.539006
1.417000;0.576376;6.537044
1.418000;0.577613;6.535083
1.419000;0.578852;6.533123
1.420000;0.580093;6.531163
1.421000;0.581335;6.529204
1.422000;0.582579;6.527246
1.423000;0.583824;6.525288
1.424000;0.585072;6.523331
1.425000;0.586321;6.521374
1.426000;0.587572;6.519418
1.427000;0.588824;6.517462
1.428000;0.590078;6.515507
1.429000;0.591334;6.513553
1.430000;0.592592;6.511599
1.431000;0.593851;6.509646
1.432000;0.595112;6.507694
1.433000;0.596375;6.505741
1.434000;0.597639;6.503790
1.435000;0.598905;6.501839
1.436000;0.600173;6.499889
1.437000;0.601443;6.497939
1.438000;0.602714;6.495990
1.439000;0.603987;6.494042
1.440000;0.605262;6.492094
1.441000;0.606538;6.490146
1.442000;0.607816;6.488200
1.443000;0.609096;6.486254
1.444000;0.610378;6.484308
1.445000;0.611661;6.482363
1.446000;0.612946;6.480419
1.447000;0.614233;6.478475
1.448000;0.615521;6.476531
1.449000;0.616812;6.474589
1.450000;0.618104;6.472647
1.451000;0.619397;6.470705
1.452000;0.620693;6.468764
1.453000;0.621990;6.466824
1.454000;0.623289;6.464884
1.455000;0.624589;6.462945
1.456000;0.625892;6.461006
1.457000;0.627196;6.459068
1.458000;0.628502;6.457131
1.459000;0.629809;6.455194
1.460000;0.631119;6.453258
1.461000;0.632430;6.451322
1.462000;0.633742;6.449387
1.463000;0.635057;6.447453
1.464000;0.636373;6.445519
1.465000;0.637691;6.443585
1.466000;0.639011;6.441652
1.467000;0.640332;6.439720
1.468000;0.641656;6.437789
1.469000;0.642981;6.435858
1.470000;0.644307;6.433927
1.471000;0.645636;6.431997
1.472000;0.646966;6.430068
1.473000;0.648298;6.428139
1.474000;0.649632;6.426211
1.475000;0.650967;6.424283
1.476000;0.652305;6.422356
1.477000;0.653644;6.420430
1.478000;0.654984;6.418504
1.479000;0.656327;6.416579
1.480000;0.657671;6.414654
1.481000;0.659017;6.412730
1.482000;0.660365;6.410807
1.483000;0.661715;6.408884
1.484000;0.663066;6.406961
1.485000;0.664419;6.405039
1.486000;0.665774;6.403118
1.487000;0.667130;6.401198
1.488000;0.668489;6.399277
1.489000;0.669849;6.397358
1.490000;0.671211;6.395439
1.491000;0.672574;6.393521
1.492000;0.673940;6.391603
1.493000;0.675307;6.389686
1.494000;0.676676;6.387769
1.495000;0.678047;6.385853
1.496000;0.679419;6.383938
1.497000;0.680793;6.382023
1.498000;0.682170;6.380108
1.499000;0.683547;6.378195
1.500000;0.684927;6.376282
1.501000;0.686308;6.374369
1.502000;0.687692;6.372457
1.503000;0.689076;6.370545
1.504000;0.690463;6.368635
1.505000;0.691852;6.366724
1.506000;0.693242;6.364815
1.507000;0.694634;6.362905
1.508000;0.696028;6.360997
1.509000;0.697423;6.359089
1.510000;0.698821;6.357181
1.511000;0.700220;6.355274
1.512000;0.701621;6.353368
1.513000;0.703024;6.351462
1.514000;0.704428;6.349557
1.515000;0.705835;6.347653
1.516000;0.707243;6.345749
1.517000;0.708653;6.343845
1.518000;0.710065;6.341942
1.519000;0.711478;6.340040
1.520000;0.712893;6.338138
1.521000;0.714310;6.336237
1.522000;0.715729;6.334337
1.523000;0.717150;6.332437
1.524000;0.718573;6.330537
1.525000;0.719997;6.328638
1.526000;0.721423;6.326740
1.527000;0.722851;6.324842
1.528000;0.724280;6.322945
1.529000;0.725712;6.321048
1.530000;0.727145;6.319152
1.531000;0.728580;6.317257
1.532000;0.730017;6.315362
1.533000;0.731456;6.313468
1.534000;0.732896;6.311574
1.535000;0.734339;6.309681
1.536000;0.735783;6.307788
1.537000;0.737229;6.305896
1.538000;0.738677;6.304005
1.539000;0.740126;6.302114
1.540000;0.741578;6.300223
1.541000;0.743031;6.298334
1.542000;0.744486;6.296444
1.543000;0.745943;6.294556
1.544000;0.747401;6.292668
1.545000;0.748862;6.290780
1.546000;0.750324;6.288893
1.547000;0.751788;6.287007
1.548000;0.753254;6.285121
1.549000;0.754722;6.283236
1.550000;0.756191;6.281351
1.551000;0.757663;6.279467
1.552000;0.759136;6.277583
1.553000;0.760611;6.275700
1.554000;0.762088;6.273818
1.555000;0.763566;6.271936
1.556000;0.765047;6.270055
1.557000;0.766529;6.268174
1.558000;0.768013;6.266294
1.559000;0.769499;6.264414
1.560000;0.770987;6.262535
1.561000;0.772477;6.260657
1.562000;0.773968;6.258779
1.563000;0.775461;6.256901
1.564000;0.776957;6.255025
1.565000;0.778454;6.253148
1.566000;0.779952;6.251273
1.567000;0.781453;6.249398
1.568000;0.782956;6.247523
1.569000;0.784460;6.245649
1.570000;0.785966;6.243776
1.571000;0.787474;6.241903
1.572000;0.788984;6.240031
1.573000;0.790496;6.238159
1.574000;0.792009;6.236288
1.575000;0.793524;6.234417
1.576000;0.795042;6.232547
1.577000;0.796561;6.230678
1.578000;0.798082;6.228809
1.579000;0.799604;6.226940
1.580000;0.801129;6.225073
1.581000;0.802655;6.223205
1.582000;0.804184;6.221339
1.583000;0.805714;6.219472
1.584000;0.807246;6.217607
1.585000;0.808780;6.215742
1.586000;0.810315;6.213877
1.587000;0.811853;6.212014
1.588000;0.813392;6.210150
1.589000;0.814934;6.208287
1.590000;0.816477;6.206425
1.591000;0.818022;6.204564
1.592000;0.819569;6.202703
1.593000;0.821117;6.200842
1.594000;0.822668;6.198982
1.595000;0.824220;6.197123
1.596000;0.825775;6.195264
1.597000;0.827331;6.193405
1.598000;0.828889;6.191548
1.599000;0.830449;6.189691
1.600000;0.832011;6.187834
1.601000;0.833574;6.185978
1.602000;0.835140;6.184122
1.603000;0.836707;6.182267
1.604000;0.838276;6.180413
1.605000;0.839847;6.178559
1.606000;0.841420;6.176706
1.607000;0.842995;6.174853
1.608000;0.844572;6.173001
1.609000;0.846150;6.171149
1.610000;0.847731;6.169298
1.611000;0.849313;6.167448
1.612000;0.850897;6.165598
1.613000;0.852483;6.163748
1.614000;0.854071;6.161900
1.615000;0.855661;6.160051
1.616000;0.857253;6.158203
1.617000;0.858847;6.156356
1.618000;0.860442;6.154510
1.619000;0.862039;6.152664
1.620000;0.863639;6.150818
1.621000;0.865240;6.148973
1.622000;0.866843;6.147129
1.623000;0.868448;6.145285
1.624000;0.870055;6.143442
1.625000;0.871663;6.141599
1.626000;0.873274;6.139757
1.627000;0.874886;6.137915
1.628000;0.876501;6.136074
1.629000;0.878117;6.134233
1.630000;0.879735;6.132393
1.631000;0.881355;6.130554
1.632000;0.882977;6.128715
1.633000;0.884601;6.126877
1.634000;0.886227;6.125039
1.635000;0.887854;6.123202
1.636000;0.889484;6.121365
1.637000;0.891115;6.119529
1.638000;0.892748;6.117693
1.639000;0.894384;6.115858
1.640000;0.896021;6.114024
1.641000;0.897660;6.112190
1.642000;0.899301;6.110356
1.643000;0.900943;6.108524
1.644000;0.902588;6.106691
1.645000;0.904235;6.104859
1.646000;0.905883;6.103028
1.647000;0.907534;6.101198
1.648000;0.909186;6.099368
1.649000;0.910840;6.097538
1.650000;0.912496;6.095709
1.651000;0.914155;6.093881
1.652000;0.915815;6.092053
1.653000;0.917476;6.090225
1.654000;0.919140;6.088399
1.655000;0.920806;6.086572
1.656000;0.922474;6.084747
1.657000;0.924143;6.082922
1.658000;0.925815;6.081097
1.659000;0.927488;6.079273
1.660000;0.929163;6.077449
1.661000;0.930841;6.075626
1.662000;0.932520;6.073804
1.663000;0.934201;6.071982
1.664000;0.935884;6.070161
1.665000;0.937569;6.068340
1.666000;0.939256;6.066520
